"pitches","player_id","player_name","total_pitches","pitch_percent","ba","iso","babip","slg","woba","xwoba","xba","hits","abs","launch_speed","launch_angle","spin_rate","velocity","effective_speed","whiffs","swings","takes","eff_min_vel","release_extension","pos3_int_start_distance","pos4_int_start_distance","pos5_int_start_distance","pos6_int_start_distance","pos7_int_start_distance","pos8_int_start_distance","pos9_int_start_distance"
471,446321,"Detwiler, Ross",471,100,0.287,0.204,0.342,0.491,0.364,0.355,0.28,31,108,89.9,13.4,2135,88.8,86.6,52,226,245,-2.200000000000003,5.54,114,151,118,147,287,317,289
468,650911,"Sánchez, Cristopher",662,70.7,0.262,0.131,0.321,0.393,0.335,0.32,0.243,28,107,85.7,1.9,1988,90.1,91.22,43,212,256,1.1000000000000085,7.06,108,149,114,145,296,323,289
466,594311,"Gustave, Jandel",466,100,0.236,0.123,0.276,0.358,0.302,0.31,0.228,25,106,90.8,10.8,2386,92.4,91.6,37,215,251,-0.8000000000000114,5.83,109,151,119,145,295,316,294
466,622075,"Almonte, Yency",466,100,0.15,0.083,0.186,0.233,0.215,0.271,0.205,18,120,83.4,11.1,2275,89.7,90.34,72,215,251,0.5999999999999943,6.64,109,155,120,149,300,318,294
465,664948,"Misiewicz, Anthony",465,100,0.248,0.174,0.291,0.422,0.312,0.312,0.23,27,109,90.1,16.2,2483,86.9,86.19,53,222,243,-0.7000000000000028,5.81,114,155,121,148,290,321,293
465,543507,"May, Trevor",465,100,0.265,0.167,0.338,0.431,0.331,0.297,0.226,27,102,89.4,19.4,2174,91.2,92.44,63,207,258,1.2000000000000028,7.05,111,154,116,148,297,328,301
463,657272,"Uelmen, Erich",463,100,0.248,0.139,0.275,0.386,0.326,0.312,0.223,25,101,88.2,6.3,2170,89.9,86.23,53,194,269,-3.700000000000003,6.73,109,150,117,152,300,319,291
460,665001,"Kelley, Trevor",460,100,0.26,0.271,0.273,0.531,0.373,0.317,0.217,25,96,84.9,19.6,2295,86.2,86.38,46,200,260,0.20000000000000284,6.65,110,153,122,146,297,316,296
457,607481,"Bummer, Aaron",457,100,0.288,0.087,0.384,0.375,0.328,0.308,0.257,30,104,89.6,-3.7,2203,90.4,90.34,48,175,282,-0.10000000000000853,6.32,106,148,107,144,294,322,295
453,502179,"Espino, Paolo",1873,24.2,0.246,0.088,0.299,0.333,0.27,0.298,0.249,28,114,89.1,17.4,2525,81.6,81.59,50,210,243,0,6.54,115,156,129,147,299,321,297
450,657770,"Stout, Eric",450,100,0.275,0.165,0.359,0.44,0.37,0.323,0.22,25,91,90.6,21.6,2280,85,84.06,49,188,262,-0.9000000000000057,5.8,106,150,118,148,297,321,295
450,501925,"Smith, Joe",450,100,0.297,0.243,0.295,0.541,0.38,0.351,0.273,33,111,88.7,4.7,2034,82.5,82.68,39,224,226,0.20000000000000284,6.55,107,153,116,147,298,332,290
449,660787,"De Los Santos, Yerry",449,100,0.224,0.143,0.275,0.367,0.298,0.332,0.243,22,98,88.1,8.3,2193,90.7,91.28,42,199,250,0.5999999999999943,6.64,108,151,114,148,301,323,298
446,663989,"Vespi, Nick",446,100,0.284,0.225,0.343,0.51,0.361,0.357,0.286,29,102,87.7,10.1,2395,85.5,84.61,69,218,228,-0.9000000000000057,5.76,108,157,114,149,300,321,294
440,676050,"Naughton, Packy",562,78.3,0.273,0.081,0.356,0.354,0.3,0.298,0.258,27,99,85.6,8.6,1969,88.2,87.52,56,203,237,-0.7000000000000028,5.81,112,154,117,149,301,322,299
439,664092,"Poppen, Sean",439,100,0.265,0.225,0.278,0.49,0.342,0.293,0.222,27,102,87.7,15.5,2148,90.4,90.2,30,188,251,-0.20000000000000284,6.25,109,150,120,144,302,322,295
433,676534,"Faucher, Calvin",433,100,0.289,0.156,0.338,0.444,0.357,0.371,0.276,26,90,90.7,12.3,2585,90.7,89.39,44,182,251,-1.2999999999999972,5.61,108,152,112,148,300,323,296
432,670059,"Holderman, Colin",432,100,0.206,0.041,0.267,0.247,0.267,0.295,0.212,20,97,86.6,17.4,2304,91.4,91.6,43,191,241,0.19999999999998863,6.37,110,153,117,148,298,322,298
430,542585,"Cisnero, José",430,100,0.176,0.035,0.242,0.212,0.269,0.306,0.215,15,85,85.7,12.2,2375,92.4,92.27,54,187,243,-0.10000000000000853,6.14,109,156,118,145,300,330,294
425,676596,"Fleming, Josh",662,64.2,0.337,0.168,0.39,0.505,0.383,0.308,0.262,34,101,88.5,-3.2,1797,87.3,87.2,49,204,221,-0.09999999999999432,6.41,106,152,112,148,298,322,299
422,570663,"Robles, Hansel",422,100,0.26,0.219,0.282,0.479,0.357,0.383,0.275,25,96,92.7,13.1,2184,92.7,92.6,47,190,232,-0.10000000000000853,6.27,113,155,117,151,293,328,295
421,622065,"Young, Alex",445,94.6,0.28,0.1,0.354,0.38,0.322,0.289,0.245,28,100,88.8,6.7,2029,85.9,85.34,71,217,204,-0.6000000000000085,5.88,107,150,115,147,298,323,299
419,572403,"VerHagen, Drew",419,100,0.3,0.211,0.324,0.511,0.39,0.378,0.285,27,90,86.6,17.7,2229,88.7,88.17,54,191,228,-0.5,6.05,113,153,116,146,297,321,301
419,668948,"McCarty, Kirk",574,73,0.221,0.24,0.205,0.462,0.316,0.323,0.228,23,104,88.5,14.9,2396,89,88.71,53,216,203,-0.29999999999999716,6.09,106,153,120,148,294,315,291
419,656257,"Brigham, Jeff",419,100,0.244,0.167,0.322,0.411,0.322,0.308,0.237,22,90,88.7,22.3,2595,87.4,86.78,55,195,224,-0.6000000000000085,6.06,111,152,116,149,298,314,290
416,596001,"Junis, Jakob",1802,23.1,0.257,0.124,0.333,0.381,0.294,0.307,0.264,27,105,88.9,9.5,2199,85.8,85.11,45,194,222,-0.7000000000000028,5.84,112,152,117,148,299,325,299
415,621366,"Borucki, Ryan",415,100,0.247,0.216,0.257,0.464,0.35,0.368,0.28,24,97,87.1,7.8,2201,91.1,91.61,52,197,218,0.5,6.64,109,150,118,146,290,319,288
414,658431,"Medina, Adonis",414,100,0.306,0.133,0.354,0.439,0.357,0.351,0.287,30,98,91.2,7.4,2257,89.4,88.66,38,197,217,-0.7000000000000028,5.93,110,152,120,147,300,327,298
408,663574,"Santillan, Tony",408,100,0.299,0.13,0.386,0.429,0.368,0.329,0.253,23,77,87.7,16.7,2249,91.3,90.6,49,174,234,-0.7000000000000028,5.99,108,148,118,142,291,317,291
406,543339,"Hudson, Daniel",406,100,0.193,0.068,0.276,0.261,0.232,0.259,0.214,17,88,86.2,7.8,2432,93.2,93.2,71,210,196,0,6.36,112,153,120,149,296,319,295
406,664337,"Yajure, Miguel",471,86.2,0.314,0.209,0.358,0.523,0.405,0.397,0.313,27,86,92.3,15.1,2258,88,87.51,48,185,221,-0.5,6.06,103,149,117,147,303,323,298
405,675911,"Strider, Spencer",2277,17.8,0.167,0.048,0.298,0.214,0.226,0.279,0.199,14,84,91.1,18.7,2332,95.1,95.7,73,210,195,0.6000000000000085,6.87,113,152,122,149,303,332,300
403,622250,"Sborz, Josh",419,96.2,0.286,0.214,0.408,0.5,0.37,0.344,0.262,24,84,91.9,18.6,2263,91.9,91.18,63,177,226,-0.7000000000000028,5.97,112,154,119,149,300,325,296
401,657240,"Merryweather, Julian",417,96.2,0.287,0.208,0.325,0.495,0.355,0.336,0.251,29,101,89.5,13.8,2219,91.7,92.07,48,214,187,0.3999999999999915,6.57,107,160,121,149,297,320,294
396,592390,"Hembree, Heath",396,100,0.299,0.299,0.299,0.598,0.414,0.407,0.297,26,87,90.7,24.2,2476,89.2,89.8,30,164,232,0.5999999999999943,6.61,105,153,117,147,306,322,298
394,666974,"Cano, Yennier",394,100,0.333,0.179,0.411,0.513,0.414,0.345,0.26,26,78,88.7,5.7,2174,91.6,90.45,40,172,222,-1.1999999999999886,5.75,111,154,119,148,299,324,292
389,543238,"Gose, Anthony",389,100,0.197,0.237,0.244,0.434,0.329,0.344,0.208,15,76,92.9,23.4,2259,93.2,90.53,58,173,216,-2.700000000000003,6.06,110,152,120,149,293,315,288
385,503285,"O'Day, Darren",385,100,0.237,0.2,0.296,0.438,0.317,0.257,0.193,19,80,85.6,18.6,2334,82.3,82.75,56,199,186,0.5,6.62,110,151,121,144,306,326,296
377,668665,"Nogosek, Stephen",377,100,0.23,0.172,0.258,0.402,0.306,0.306,0.238,20,87,89.5,19.4,2212,89.9,89.9,43,193,183,0,6.41,112,156,124,151,298,323,298
376,641755,"Kinley, Tyler",376,100,0.226,0.054,0.318,0.28,0.253,0.252,0.207,21,93,88.8,13.6,2335,92.3,91.5,65,201,175,-0.7999999999999972,5.57,111,152,119,147,302,328,300
375,659262,"Espinoza, Anderson",375,100,0.215,0.215,0.238,0.431,0.374,0.357,0.217,14,65,89,8,1965,90.9,76.8,36,142,233,-14.100000000000009,6.08,108,151,122,154,297,319,290
375,623485,"Goudeau, Ashton",375,100,0.305,0.159,0.338,0.463,0.362,0.331,0.263,25,82,91,18.2,2042,86.9,87.16,42,174,201,0.29999999999999716,6.37,108,151,121,146,303,330,301
374,677053,"Nardi, Andrew",374,100,0.362,0.319,0.5,0.681,0.486,0.396,0.264,25,69,86.8,22.4,2283,90.8,91.41,55,185,189,0.6000000000000085,6.82,110,149,118,146,301,314,289
370,656803,"Norwood, James",370,100,0.316,0.118,0.423,0.434,0.364,0.325,0.256,24,76,91.5,18.9,1889,93.4,93.83,58,198,172,0.3999999999999915,6.55,110,150,126,142,297,326,292
368,666168,"Thompson, Mason",368,100,0.211,0.111,0.233,0.322,0.271,0.3,0.241,19,90,85.6,11.3,2238,93,93.56,43,184,184,0.5999999999999943,6.69,116,157,125,149,300,318,303
366,650204,"Ruiz, Norge",366,100,0.361,0.205,0.413,0.566,0.419,0.396,0.317,30,83,93,11.7,2293,89.3,89.29,38,178,188,0,6.17,108,152,118,149,300,322,296
365,656986,"Sousa, Bennett",365,100,0.301,0.157,0.314,0.458,0.359,0.318,0.254,25,83,88.7,6.1,2105,90.2,90.14,47,182,183,-0.10000000000000853,6.26,107,150,111,146,297,324,300
363,593619,"Tapia, Domingo",363,100,0.338,0.189,0.387,0.527,0.417,0.34,0.244,25,74,89.1,9.3,2158,94.7,93.99,31,167,196,-0.7000000000000028,5.94,112,148,119,148,298,322,296
362,592804,"Thornburg, Tyler",362,100,0.216,0.081,0.25,0.297,0.285,0.275,0.188,16,74,88.6,21.3,2308,87.9,87.51,31,149,213,-0.4000000000000057,6.32,109,150,115,147,300,330,291
361,606930,"Barnes, Jacob",361,100,0.271,0.2,0.286,0.471,0.36,0.336,0.258,23,85,89.1,6.2,2348,91.5,92.35,37,176,185,0.7999999999999972,6.75,112,155,120,150,304,326,292
360,676641,"Sulser, Beau",360,100,0.273,0.227,0.313,0.5,0.355,0.28,0.216,24,88,86.6,9.1,2079,87.8,87.98,38,182,178,0.20000000000000284,6.42,108,157,120,148,301,322,297
356,666818,"Frías, Luis",356,100,0.319,0.139,0.386,0.458,0.406,0.365,0.262,23,72,91.6,14.3,2119,92.8,92.17,38,161,195,-0.5999999999999943,6.24,112,151,124,148,298,323,295
352,664126,"Fairbanks, Pete",352,100,0.159,0.049,0.273,0.207,0.176,0.154,0.131,13,82,87.3,9.4,2493,93.9,94.23,65,184,168,0.29999999999999716,6.56,109,159,114,152,298,325,297
352,571882,"Law, Derek",352,100,0.291,0.177,0.328,0.468,0.36,0.336,0.274,23,79,83.9,6.7,2239,89.3,89.9,39,161,191,0.6000000000000085,6.55,111,150,118,145,292,318,290
349,488984,"Hunter, Tommy",349,100,0.241,0.195,0.279,0.437,0.315,0.328,0.245,21,87,89.6,13.3,2442,91.1,91.23,46,193,156,0.10000000000000853,6.31,110,154,118,148,297,327,295
347,664076,"Cleavinger, Garrett",347,100,0.171,0.146,0.245,0.317,0.247,0.283,0.214,14,82,87.2,14.5,2466,89.5,88.92,48,156,191,-0.5999999999999943,6.18,102,154,116,149,297,322,295
342,547001,"Poteet, Cody",448,76.3,0.237,0.184,0.263,0.421,0.315,0.335,0.276,18,76,92.2,9.2,2325,89.9,89.02,56,174,168,-0.9000000000000057,5.82,107,155,125,151,297,314,295
341,677865,"Bruihl, Justin",341,100,0.253,0.184,0.254,0.437,0.322,0.3,0.245,22,87,83.2,13.6,2277,85,85.78,43,181,160,0.7999999999999972,6.68,110,155,117,149,293,315,295
339,670912,"Oviedo, Johan",980,34.6,0.231,0.205,0.278,0.436,0.303,0.242,0.197,18,78,86.5,14.6,2384,88.5,89.76,48,169,170,1.2999999999999972,7.07,112,155,117,151,304,326,301
338,641745,"Keller, Brad",2275,14.9,0.329,0.118,0.429,0.447,0.377,0.317,0.235,25,76,88.9,3.1,2351,92.3,91.95,53,176,162,-0.29999999999999716,5.87,107,149,115,145,299,327,299
337,663385,"Smith, Chad",337,100,0.239,0.164,0.326,0.403,0.355,0.307,0.179,16,67,88,4.7,2251,92.2,92.01,42,130,207,-0.20000000000000284,5.96,113,150,123,147,305,330,299
337,676879,"Ashby, Aaron",1878,17.9,0.257,0.041,0.373,0.297,0.287,0.272,0.235,19,74,83.1,-3.1,2214,89.3,87.41,49,161,176,-1.8999999999999915,5.48,104,150,117,146,298,318,292
335,489265,"Romo, Sergio",335,100,0.268,0.338,0.235,0.606,0.386,0.352,0.262,19,71,85.6,23.4,2473,80.4,80.28,35,160,175,-0.10000000000000853,6.4,110,151,120,146,287,322,291
333,658551,"Fernández, Junior",333,100,0.257,0.157,0.283,0.414,0.352,0.309,0.223,18,70,86.5,1.7,2078,94.5,94.84,39,150,183,0.29999999999999716,6.56,111,152,119,149,305,321,301
332,669060,"Wilson, Bryse",1825,18.2,0.236,0.157,0.254,0.393,0.294,0.344,0.285,21,89,89.9,10.5,1954,88.4,88.76,26,170,162,0.3999999999999915,6.54,106,152,119,151,301,325,300
332,671790,"Bolaños, Ronald",332,100,0.286,0.157,0.31,0.443,0.368,0.374,0.287,20,70,91,8.8,2267,88.4,89.07,32,135,197,0.6999999999999886,6.58,106,154,118,147,304,329,306
330,642770,"Guerra, Javy",330,100,0.232,0.188,0.232,0.42,0.331,0.355,0.271,16,69,90.2,14.7,2238,94.8,93.39,25,141,189,-1.3999999999999915,5.83,109,154,118,150,298,323,297
329,642203,"Widener, Taylor",329,100,0.297,0.135,0.345,0.432,0.349,0.311,0.238,22,74,88.2,20.9,2161,91,91.38,35,174,153,0.4000000000000057,6.63,107,151,122,148,298,321,292
327,579328,"Kikuchi, Yusei",1843,17.7,0.236,0.264,0.371,0.5,0.361,0.314,0.219,17,72,91.9,8.3,2346,90.2,90.81,66,158,169,0.5999999999999943,6.76,110,150,119,148,299,323,293
324,605507,"Thompson, Zach",2080,15.6,0.296,0.062,0.358,0.358,0.313,0.358,0.314,24,81,88.4,9.4,2324,84.7,84.88,50,156,168,0.20000000000000284,6.38,110,152,118,148,295,322,293
322,663485,"Sands, Cole",603,53.4,0.239,0.127,0.296,0.366,0.31,0.305,0.211,17,71,89.5,17.4,2202,86.9,85.45,27,142,180,-1.4000000000000057,5.35,112,158,124,150,296,330,289
319,592473,"Kolarek, Adam",319,100,0.294,0.118,0.328,0.412,0.359,0.334,0.255,20,68,87.5,0.5,2140,85.4,85.63,15,137,182,0.19999999999998863,6.62,112,149,122,147,296,317,295
312,669952,"White, Mitch",1715,18.2,0.293,0.147,0.345,0.44,0.332,0.288,0.231,22,75,86.5,16.8,2210,88,87.88,33,147,165,-0.09999999999999432,6.31,108,153,118,150,301,319,291
312,676710,"Crawford, Kutter",1296,24.1,0.258,0.121,0.357,0.379,0.32,0.335,0.228,17,66,91.6,22.4,2234,90.4,90.03,42,154,158,-0.4000000000000057,6.19,113,159,120,150,294,326,297
311,663804,"Kowar, Jackson",311,100,0.38,0.296,0.46,0.676,0.482,0.38,0.299,27,71,87.5,9.5,2372,90.1,89.93,37,142,169,-0.19999999999998863,6.24,111,158,118,148,301,321,296
309,682051,"Hill, Garrett",1019,30.3,0.231,0.108,0.289,0.338,0.312,0.362,0.254,15,65,88.7,17.5,2195,89.2,89.41,40,141,168,0.20000000000000284,6.44,107,158,121,146,299,330,295
308,665625,"Peguero, Elvis",308,100,0.319,0.25,0.339,0.569,0.4,0.346,0.276,23,72,88.4,6.8,2325,93,93.6,38,159,149,0.5999999999999943,6.63,114,152,121,154,296,323,295
307,596082,"Reed, Jake",307,100,0.258,0.197,0.294,0.455,0.36,0.334,0.235,17,66,89.2,14.3,2275,87.1,85.56,27,127,180,-1.5,5.39,110,155,119,147,302,322,296
305,605151,"Bradley, Archie",305,100,0.239,0.085,0.291,0.324,0.279,0.286,0.221,17,71,87.3,4.2,1972,88.5,88.79,28,138,167,0.29999999999999716,6.63,115,151,115,157,296,323,295
305,642130,"Taylor, Blake",305,100,0.234,0.078,0.259,0.313,0.299,0.321,0.255,15,64,86.1,8.2,2321,90.5,91.06,28,139,166,0.5999999999999943,6.64,114,152,117,147,291,320,293
299,663465,"Allard, Kolby",299,100,0.263,0.388,0.231,0.65,0.406,0.362,0.269,21,80,91.6,19.5,2012,87.2,86.69,38,139,160,-0.5,6.04,114,156,120,147,301,323,296
298,657053,"Toussaint, Touki",431,69.1,0.169,0.119,0.2,0.288,0.303,0.332,0.227,10,59,85.6,7.2,2146,85.6,86.41,37,118,180,0.8000000000000114,7,109,154,120,151,297,322,290
298,621082,"Lemoine, Jacob",298,100,0.273,0.227,0.28,0.5,0.355,0.304,0.231,18,66,91.1,14.6,2076,90.3,88.92,25,113,185,-1.3999999999999915,5.51,106,146,120,143,298,320,296
297,596271,"Lawrence, Casey",297,100,0.315,0.26,0.31,0.575,0.396,0.365,0.293,23,73,85.4,10.8,2186,84.9,84.41,24,152,145,-0.5,6.08,113,152,122,149,287,316,290
295,572125,"Selman, Sam",295,100,0.232,0.232,0.255,0.464,0.328,0.297,0.218,16,69,88,17.3,2247,84.6,85.09,32,136,159,0.5,6.46,115,154,122,149,298,320,295
292,656420,"Feyereisen, J.P.",344,84.9,0.101,0,0.143,0.101,0.13,0.251,0.194,7,69,89.8,21.6,2216,88.4,87.36,48,150,142,-1,5.8,107,166,117,149,308,328,299
292,670955,"Uceta, Edwin",292,100,0.215,0.154,0.24,0.369,0.299,0.294,0.227,14,65,86.9,13.8,2324,89.9,89.33,33,133,159,-0.6000000000000085,6.06,112,153,126,149,296,320,293
291,622786,"Tinoco, Jesus",350,83.1,0.15,0.083,0.174,0.233,0.23,0.294,0.215,9,60,87.7,11.7,2362,91.4,90.87,33,134,157,-0.5,6.02,112,156,119,148,291,316,295
290,641302,"Alexander, Tyler",1591,18.2,0.237,0.066,0.254,0.303,0.243,0.297,0.26,18,76,85.8,14.2,2175,86,86.15,28,144,146,0.09999999999999432,6.33,110,155,114,146,296,329,294
289,661440,"Llovera, Mauricio",306,94.4,0.23,0.148,0.3,0.377,0.304,0.262,0.178,14,61,82.5,8.2,2266,88.9,88.89,42,136,153,0,6.3,112,153,117,151,291,324,297
287,622694,"Hernández, Elieser",1095,26.2,0.279,0.344,0.324,0.623,0.421,0.345,0.228,17,61,91.5,30.2,2105,87.6,87.79,38,135,152,0.20000000000000284,6.54,109,155,119,150,298,315,292
287,570488,"Valdez, Phillips",287,100,0.207,0.034,0.261,0.241,0.285,0.316,0.22,12,58,87.4,8.3,2217,89.9,90.58,26,112,175,0.6999999999999886,6.89,110,153,117,149,291,328,298
286,657508,"Baumann, Mike",580,49.3,0.279,0.098,0.333,0.377,0.327,0.331,0.254,17,61,88.4,12,2256,92.6,92.31,25,136,150,-0.29999999999999716,6.41,106,152,113,149,303,317,291
286,608716,"Steckenrider, Drew",286,100,0.333,0.206,0.373,0.54,0.396,0.423,0.36,21,63,88.8,16.5,2149,91,90.52,31,149,137,-0.5,6.03,109,152,118,147,298,322,296
285,663436,"Martin, Davis",1044,27.3,0.217,0.159,0.231,0.377,0.284,0.305,0.242,15,69,86.5,15.6,2486,88,87.72,36,143,142,-0.29999999999999716,6.42,112,152,114,148,296,328,299
285,606131,"Perdomo, Luis",285,100,0.261,0.163,0.263,0.424,0.311,0.34,0.281,24,92,89.5,2.2,2014,90.4,90.23,34,145,140,-0.20000000000000284,6.19,109,150,118,146,300,321,298
281,642100,"Speier, Gabe",298,94.3,0.246,0.138,0.275,0.385,0.297,0.279,0.221,16,65,88.3,13.9,2034,88.4,87.96,26,125,156,-0.4000000000000057,5.98,108,155,117,147,299,323,303
280,572955,"Johnson, Pierce",280,100,0.25,0.089,0.382,0.339,0.31,0.254,0.192,14,56,86.8,9.9,2611,88.3,87.36,33,118,162,-0.8999999999999915,5.77,112,159,124,149,299,323,298
279,605195,"Crick, Kyle",279,100,0.189,0.038,0.294,0.226,0.282,0.323,0.226,10,53,86.2,14,2672,85,84.78,30,113,166,-0.20000000000000284,6.19,108,150,113,146,299,328,298
277,518748,"Grimm, Justin",277,100,0.295,0.131,0.34,0.426,0.355,0.347,0.272,18,61,85.9,12,2236,86.3,86.8,32,130,147,0.5,6.84,109,150,121,148,296,316,296
276,571800,"Hutchison, Drew",1759,15.7,0.207,0.138,0.256,0.345,0.304,0.344,0.227,12,58,88.1,16.6,2344,89.6,89.13,28,130,146,-0.5,6,109,153,117,148,302,326,294
274,608638,"Chargois, JT",334,82,0.177,0.145,0.196,0.323,0.263,0.255,0.184,11,62,87.1,-0.6,2361,92.9,92.6,26,131,143,-0.30000000000001137,6.21,102,156,114,149,301,325,294
274,669622,"Bender, Anthony",274,100,0.25,0.132,0.286,0.382,0.318,0.338,0.251,17,68,87.1,3.3,2293,93,92.06,33,115,159,-0.9000000000000057,5.88,104,149,118,148,299,317,293
273,501625,"Alvarez, Jose",273,100,0.27,0.222,0.311,0.492,0.375,0.4,0.294,17,63,85.4,4.1,1917,86.5,86.8,30,129,144,0.29999999999999716,6.46,108,151,113,147,293,318,292
272,676831,"Whitley, Kodi",272,100,0.234,0.17,0.265,0.404,0.347,0.382,0.271,11,47,90.2,15.7,2063,88.2,88.29,34,132,140,0.09999999999999432,6.4,114,155,117,147,297,323,297
271,676886,"Beasley, Jeremy",271,100,0.25,0.268,0.294,0.518,0.361,0.282,0.18,14,56,91.1,21.4,2325,90.8,90.74,40,137,134,-0.09999999999999432,6.34,109,153,128,148,288,318,297
271,668941,"Romero, JoJo",271,100,0.232,0.196,0.278,0.429,0.344,0.338,0.232,13,56,86.9,-0.1,2095,90.2,88.69,39,110,161,-1.5,5.39,110,149,115,147,299,318,292
271,642231,"Yacabonis, Jimmy",292,92.8,0.333,0.298,0.469,0.632,0.457,0.399,0.276,19,57,91.6,18.1,2424,89,88.14,27,91,180,-0.9000000000000057,5.95,107,152,115,150,298,316,291
269,656686,"Martin, Corbin",429,62.7,0.273,0.073,0.349,0.345,0.299,0.315,0.263,15,55,91.3,11.2,2314,90.9,90.5,33,122,147,-0.4000000000000057,6.22,108,151,118,146,307,322,299
267,664776,"Cousins, Jake",267,100,0.204,0.163,0.333,0.367,0.313,0.281,0.184,10,49,83.2,13.1,2462,88.4,88.86,50,118,149,0.5,6.78,111,151,120,147,297,318,295
